Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
PRETRIAL,1,Hispanic,-916495545.0,17,Intake,English,Pretrial,Residential Program,Single,1359407065.0,3,8,Low
PRETRIAL,0,Oriental,-683455672.0,17,Intake,English,Post Sentence,Probation,Widowed,1358547800.0,1,8,Medium
PRETRIAL,0,Caucasian,431009999.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357421992.0,4,8,Medium
PRETRIAL,0,Hispanic,390313543.0,17,Intake,English,Pretrial,Probation,Single,1358346185.0,1,8,Low
PRETRIAL,1,Hispanic,-868775372.0,17,Intake,English,Pretrial,Probation,Single,1359407738.0,1,8,Medium
PRETRIAL,1,Hispanic,422762534.0,17,Intake,English,Pretrial,Residential Program,Divorced,1358493729.0,1,8,Medium
PRETRIAL,1,African-American,-881249444.0,17,Intake,English,Post Sentence,Probation,Single,1357467246.0,1,8,Medium
PRETRIAL,1,Hispanic,-922515098.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1359438995.0,2,8,Medium
Probation,1,Hispanic,-879445304.0,22,Intake,English,Post Sentence,Residential Program,Divorced,1358486786.0,1,8,Medium
PRETRIAL,0,Hispanic,-1231581836.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358421477.0,4,8,Medium
Probation,0,African-American,296639129.0,17,Intake,English,Pretrial,Jail Inmate,Divorced,1358299350.0,1,8,Medium
PRETRIAL,0,Oriental,397214632.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357390447.0,1,8,Medium
PRETRIAL,1,Hispanic,-247451128.0,17,Intake,English,Post Sentence,Residential Program,Single,1359476258.0,1,8,Medium
PRETRIAL,0,African-American,437436747.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357424501.0,2,8,Medium
PRETRIAL,1,Asian,382128705.0,17,Intake,English,Post Sentence,Probation,Single,1358439152.0,1,8,Medium
PRETRIAL,1,Hispanic,313970063.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357433243.0,1,8,Medium
PRETRIAL,0,Caucasian,401113296.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357456446.0,4,8,Low
PRETRIAL,0,Oriental,385721244.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357421087.0,2,8,Medium
PRETRIAL,0,Caucasian,-943342469.0,17,Intake,English,Post Sentence,Residential Program,Single,1359493459.0,1,8,Low
PRETRIAL,0,African-American,382870342.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358305311.0,1,8,Medium
PRETRIAL,0,Hispanic,339703071.0,17,Intake,English,Post Sentence,Residential Program,Widowed,1358421482.0,4,8,Medium
PRETRIAL,1,Hispanic,-841676457.0,17,Intake,English,Pretrial,Jail Inmate,Divorced,1357424462.0,1,8,Medium
PRETRIAL,1,Hispanic,-899648932.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1358472482.0,1,8,Medium
PRETRIAL,0,Hispanic,-899470987.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358500890.0,1,8,Medium
PRETRIAL,1,Hispanic,449636596.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357482797.0,4,8,Medium
PRETRIAL,1,Caucasian,-909815474.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1358311300.0,1,8,Medium
PRETRIAL,1,African-American,715441099.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1359415221.0,2,8,Medium
PRETRIAL,1,Hispanic,364370368.0,17,Intake,English,Pretrial,Probation,Single,1358432353.0,1,8,Medium
PRETRIAL,1,Hispanic,-617069645.0,17,Intake,English,Post Sentence,Probation,Widowed,1357417338.0,1,8,Medium
Probation,1,Caucasian,12042840.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1359409230.0,1,8,Medium
PRETRIAL,1,Oriental,29929911.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1359402140.0,1,8,Medium
PRETRIAL,0,Hispanic,430181768.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1359498472.0,1,8,Low
PRETRIAL,0,Hispanic,-864027477.0,17,Intake,English,Pretrial,Jail Inmate,Single,1358564313.0,4,8,Low
PRETRIAL,0,Hispanic,-864207875.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358390258.0,1,8,Medium
PRETRIAL,1,Hispanic,369759867.0,17,Intake,English,Pretrial,Residential Program,Single,1358549856.0,1,8,Low
PRETRIAL,1,African-American,-866334860.0,17,Intake,English,Pretrial,Jail Inmate,Single,1358425178.0,4,8,Medium
PRETRIAL,0,Oriental,436862774.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1357438576.0,1,8,Medium
PRETRIAL,1,African-American,-912073868.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357497020.0,1,8,Medium
PRETRIAL,1,Hispanic,-890031031.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1357496593.0,1,8,Low
PRETRIAL,0,Hispanic,-1249523697.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1358447375.0,3,8,Medium
PRETRIAL,1,Caucasian,-7785306.0,17,Intake,English,Post Sentence,Probation,Single,1358453915.0,1,8,Low
Probation,1,African-American,381511877.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1359463363.0,1,8,Low
PRETRIAL,1,Hispanic,-945805071.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1359441638.0,1,8,Medium
Probation,1,African-American,377397013.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1358437451.0,1,8,Low
PRETRIAL,1,Oriental,341408872.0,17,Intake,English,Post Sentence,Probation,Widowed,1358415884.0,3,8,Low
Probation,1,Hispanic,-948118487.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1357459922.0,1,8,Medium
PRETRIAL,1,Hispanic,45881262.0,17,Intake,English,Post Sentence,Probation,Divorced,1358513273.0,1,8,Medium
Probation,0,Caucasian,34940427.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1357413972.0,1,8,Medium
PRETRIAL,1,African-American,-862563472.0,17,Intake,English,Pretrial,Jail Inmate,Single,1359490342.0,1,8,Medium
PRETRIAL,0,Hispanic,-921727901.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357402726.0,4,8,Medium
PRETRIAL,1,Hispanic,-661552007.0,17,Intake,English,Pretrial,Jail Inmate,Single,1358497699.0,1,8,Medium
PRETRIAL,0,African-American,-1224969672.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357497537.0,1,8,Low
PRETRIAL,1,Caucasian,-927602571.0,17,Intake,English,Post Sentence,Probation,Divorced,1358448564.0,2,8,Medium
PRETRIAL,1,African-American,-952041215.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357379306.0,2,8,Medium
PRETRIAL,0,African-American,-871615313.0,17,Intake,English,Post Sentence,Residential Program,Single,1359390431.0,1,8,Low
PRETRIAL,1,African-American,355851920.0,17,Intake,English,Post Sentence,Probation,Widowed,1358401574.0,1,8,Medium
PRETRIAL,1,Oriental,410273963.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1359419663.0,2,8,Medium
PRETRIAL,1,Hispanic,-915624558.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1357388410.0,1,8,Medium
PRETRIAL,1,Hispanic,307457195.0,17,Intake,English,Post Sentence,Probation,Divorced,1359478595.0,1,8,Medium
PRETRIAL,1,African-American,276923495.0,17,Intake,English,Pretrial,Residential Program,Widowed,1358547381.0,3,8,Medium
PRETRIAL,0,Asian,381568064.0,17,Intake,English,Post Sentence,Probation,Divorced,1358280482.0,1,8,Medium
Probation,1,Hispanic,414990862.0,17,Intake,English,Pretrial,Residential Program,Divorced,1357379714.0,1,8,Medium
PRETRIAL,1,African-American,-940989390.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1358549701.0,3,8,Medium
PRETRIAL,0,African-American,-908538134.0,17,Intake,English,Post Sentence,Residential Program,Widowed,1357374805.0,1,8,Low
PRETRIAL,0,Hispanic,396348061.0,22,Intake,English,Post Sentence,Jail Inmate,Divorced,1358516354.0,2,8,Medium
PRETRIAL,1,Hispanic,-941810632.0,17,Intake,English,Post Sentence,Residential Program,Single,1358577510.0,1,8,Low
Probation,0,Hispanic,-893271685.0,17,Intake,English,Post Sentence,Probation,Single,1357491370.0,4,8,Medium
PRETRIAL,1,Oriental,452797906.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1359403697.0,1,8,Medium
Probation,1,African-American,409171704.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1358594600.0,4,8,Medium
PRETRIAL,0,African-American,-873968632.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1358401249.0,4,8,Medium
PRETRIAL,1,Caucasian,403237044.0,17,Intake,English,Post Sentence,Probation,Single,1358501947.0,3,8,Low
PRETRIAL,1,African-American,412439082.0,17,Intake,English,Post Sentence,Residential Program,Single,1358488798.0,1,8,Medium
Probation,1,African-American,38235433.0,17,Intake,English,Pretrial,Jail Inmate,Widowed,1357480241.0,2,8,Medium
PRETRIAL,1,African-American,-30596280.0,17,Intake,English,Post Sentence,Residential Program,Single,1358384846.0,1,8,Medium
PRETRIAL,0,Caucasian,61080817.0,17,Intake,English,Post Sentence,Residential Program,Single,1358273392.0,4,8,Low
Probation,0,African-American,-955132681.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1359408073.0,4,8,Medium
PRETRIAL,1,Hispanic,12314543.0,17,Intake,English,Post Sentence,Probation,Widowed,1357490540.0,3,8,Medium
PRETRIAL,0,African-American,-887919845.0,17,Intake,English,Post Sentence,Probation,Single,1357422088.0,1,8,Medium
PRETRIAL,0,Oriental,-957695327.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1359479869.0,1,8,Medium
PRETRIAL,1,Oriental,-776178111.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358431079.0,4,8,Medium
Probation,1,Caucasian,374822825.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357422002.0,3,8,Medium
PRETRIAL,1,African-American,12271327.0,17,Intake,English,Pretrial,Jail Inmate,Single,1357470123.0,4,8,Medium
PRETRIAL,1,African-American,389169805.0,17,Intake,English,Post Sentence,Residential Program,Single,1357451383.0,1,8,Medium
PRETRIAL,0,Hispanic,282348594.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1358410220.0,1,8,Medium
Probation,1,African-American,-952413046.0,22,Intake,English,Post Sentence,Residential Program,Widowed,1359451735.0,4,8,Low
Probation,1,Asian,-883711844.0,17,Intake,English,Post Sentence,Probation,Single,1358464659.0,1,8,Low
Probation,0,Caucasian,-919924783.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358480096.0,1,8,Low
PRETRIAL,0,Hispanic,-867864273.0,17,Intake,English,Pretrial,Jail Inmate,Divorced,1357459077.0,1,8,Medium
Probation,0,Oriental,10223628.0,17,Intake,English,Post Sentence,Residential Program,Single,1358456753.0,4,8,Medium
PRETRIAL,0,African-American,384946989.0,17,Intake,English,Pretrial,Residential Program,Single,1359453375.0,1,8,Medium
PRETRIAL,0,Asian,420991321.0,17,Intake,English,Post Sentence,Probation,Single,1357385772.0,3,8,Low
PRETRIAL,1,African-American,-781760550.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357492653.0,1,8,Medium
PRETRIAL,1,Asian,50277065.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1359468275.0,1,8,Low
PRETRIAL,0,African-American,381052753.0,22,Intake,English,Post Sentence,Residential Program,Single,1358535945.0,1,8,Medium
Probation,0,Asian,-943998502.0,17,Intake,English,Post Sentence,Jail Inmate,Widowed,1357460978.0,1,8,Low
PRETRIAL,0,Hispanic,15311337.0,22,Intake,English,Post Sentence,Jail Inmate,Widowed,1357452016.0,1,8,Medium
PRETRIAL,0,African-American,-949388157.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357456781.0,2,8,Medium
PRETRIAL,0,Asian,-666735094.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1357421710.0,1,8,Medium
PRETRIAL,1,Oriental,-866295235.0,17,Intake,English,Post Sentence,Probation,Single,1357446047.0,3,8,Medium
PRETRIAL,1,Hispanic,-723563940.0,22,Intake,English,Post Sentence,Probation,Divorced,1357456928.0,2,8,Low
PRETRIAL,1,Hispanic,-917778270.0,17,Intake,English,Post Sentence,Residential Program,Single,1357399503.0,1,8,Medium
PRETRIAL,1,Hispanic,-699095186.0,17,Intake,English,Post Sentence,Residential Program,Widowed,1357437884.0,1,8,Medium
PRETRIAL,1,African-American,-933166787.0,17,Intake,English,Pretrial,Residential Program,Single,1359268516.0,1,8,Medium
PRETRIAL,1,Caucasian,-906831596.0,17,Intake,English,Post Sentence,Residential Program,Divorced,1358389701.0,3,8,Medium
PRETRIAL,1,African-American,-941855615.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1357488378.0,4,8,Low
PRETRIAL,1,African-American,-932019334.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1359394323.0,1,8,Low
PRETRIAL,1,African-American,319476377.0,17,Intake,English,Post Sentence,Residential Program,Single,1358613668.0,4,8,Low
PRETRIAL,1,Asian,336260986.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1358310056.0,1,8,Medium
PRETRIAL,0,Asian,20067024.0,17,Intake,English,Post Sentence,Residential Program,Widowed,1359435710.0,1,8,Medium
PRETRIAL,1,Oriental,-935693224.0,17,Intake,English,Post Sentence,Jail Inmate,Divorced,1358419052.0,1,8,Medium
PRETRIAL,0,African-American,-11297508.0,17,Intake,English,Pretrial,Jail Inmate,Single,1358428624.0,1,8,Medium
PRETRIAL,1,Caucasian,-950352168.0,17,Intake,English,Post Sentence,Residential Program,Single,1357421500.0,1,8,Medium
PRETRIAL,1,Hispanic,-1190986530.0,17,Intake,English,Post Sentence,Residential Program,Single,1358321981.0,1,8,Low
PRETRIAL,0,Hispanic,-952395494.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357416283.0,4,8,Low
Probation,0,Hispanic,-887066614.0,17,Intake,English,Post Sentence,Probation,Single,1358354177.0,1,8,Medium
Probation,0,African-American,-9547204.0,17,Intake,English,Pretrial,Jail Inmate,Single,1357403501.0,1,8,Medium
PRETRIAL,1,Caucasian,406319923.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1357405368.0,2,8,Medium
PRETRIAL,1,African-American,349802488.0,17,Intake,English,Pretrial,Probation,Widowed,1358311403.0,1,8,Medium
PRETRIAL,1,African-American,444968358.0,17,Intake,English,Post Sentence,Jail Inmate,Single,1358493627.0,4,8,Medium
