Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,Screening_Date,RecSupervisionLevel,Scale_ID,ScoreText
Probation,0,African-American,53136000,22,Intake,English,Post Sentence,Probation,Single,1372377600,3,8,High
Probation,0,African-American,-303004800,22,Intake,English,Post Sentence,Probation,Divorced,1414108800,1,8,Low
PRETRIAL,1,African-American,-519696000,22,Intake,English,Post Sentence,Probation,Single,1364860800,1,8,Low
Probation,1,African-American,66268800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1393372800,1,8,Low
PRETRIAL,0,Caucasian,-224121600,22,Intake,English,Pretrial,Pretrial Defendant,Widowed,1374105600,1,8,Low
Probation,1,Hispanic,639619200,22,Intake,English,Post Sentence,Probation,Single,1409702400,1,8,Low
PRETRIAL,0,Caucasian,62035200,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1395878400,1,8,Low
Probation,0,Hispanic,603417600,22,Intake,English,Other,Probation,Single,1375228800,1,8,Low
Probation,1,Caucasian,-319420800,22,Intake,English,Post Sentence,Probation,Divorced,1396483200,1,8,Low
PRETRIAL,1,Caucasian,702345600,22,Intake,English,Pretrial,Jail Inmate,Single,1367107200,2,8,Medium
PRETRIAL,1,Other,405302400,22,Intake,English,Pretrial,Jail Inmate,Single,1387238400,3,8,High
PRETRIAL,1,Caucasian,16761600,22,Intake,English,Pretrial,Jail Inmate,Single,1393891200,2,8,Medium
Probation,1,Hispanic,15897600,22,Intake,English,Other,Probation,Single,1389916800,1,8,Low
PRETRIAL,0,Caucasian,12614400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1368748800,1,8,Low
Probation,1,Hispanic,807840000,22,Intake,English,Post Sentence,Probation,Single,1394668800,4,8,High
PRETRIAL,1,African-American,693360000,22,Intake,English,Pretrial,Jail Inmate,Single,1367884800,3,8,High
Probation,1,Hispanic,480816000,22,Intake,English,Post Sentence,Probation,Single,1386288000,3,8,High
PRETRIAL,1,African-American,686102400,22,Intake,English,Pretrial,Jail Inmate,Single,1379721600,1,8,Low
PRETRIAL,0,African-American,667180800,22,Intake,English,Pretrial,Jail Inmate,Single,1361750400,1,8,Low
PRETRIAL,1,Caucasian,305251200,22,Intake,English,Post Sentence,Probation,Single,1396915200,2,8,Medium
PRETRIAL,1,Other,-427852800,22,Intake,English,Pretrial,Jail Inmate,Married,1380153600,1,8,Low
PRETRIAL,1,Caucasian,778377600,22,Intake,English,Pretrial,Jail Inmate,Single,1398902400,1,8,Low
PRETRIAL,0,African-American,486864000,22,Intake,English,Pretrial,Jail Inmate,Single,1395705600,1,8,Low
PRETRIAL,1,African-American,-168825600,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1380412800,1,8,Low
PRETRIAL,0,Caucasian,-274752000,22,Intake,English,Pretrial,Jail Inmate,Single,1368144000,1,8,Low
PRETRIAL,1,African-American,625881600,22,Intake,English,Pretrial,Jail Inmate,Single,1399766400,1,8,Low
Probation,1,African-American,-351475200,22,Intake,English,Post Sentence,Probation,Married,1383264000,1,8,Low
PRETRIAL,1,African-American,737424000,22,Intake,English,Pretrial,Jail Inmate,Single,1409184000,1,8,Low
PRETRIAL,0,African-American,620611200,22,Intake,English,Pretrial,Jail Inmate,Single,1383868800,1,8,Low
PRETRIAL,1,Caucasian,159235200,22,Intake,English,Pretrial,Jail Inmate,Single,1389139200,1,8,Low
Probation,1,African-American,21427200,22,Intake,English,Post Sentence,Probation,Single,1409875200,1,8,Low
PRETRIAL,0,African-American,742003200,22,Intake,English,Pretrial,Jail Inmate,Single,1414540800,2,8,Medium
Probation,1,Hispanic,698716800,22,Intake,English,Other,Probation,Single,1410739200,2,8,Medium
PRETRIAL,1,African-American,563932800,22,Intake,English,Pretrial,Jail Inmate,Single,1389571200,1,8,Low
PRETRIAL,1,African-American,127872000,22,Intake,English,Pretrial,Jail Inmate,Married,1380153600,2,8,Medium
Probation,1,African-American,531014400,22,Intake,English,Post Sentence,Probation,Single,1394064000,1,8,Medium
PRETRIAL,1,African-American,-178070400,22,Intake,English,Pretrial,Jail Inmate,Single,1390953600,1,8,Low
PRETRIAL,1,African-American,-167702400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1410307200,1,8,Low
PRETRIAL,1,African-American,836352000,17,Intake,English,Pretrial,Pretrial Defendant,Single,1389571200,4,8,High
PRETRIAL,1,Hispanic,-472348800,22,Intake,English,Pretrial,Jail Inmate,Married,1357430400,1,8,Low
Probation,1,Caucasian,670809600,22,Intake,English,Post Sentence,Probation,Single,1375056000,1,8,Low
PRETRIAL,1,Hispanic,558230400,22,Intake,English,Pretrial,Jail Inmate,Single,1369008000,1,8,Low
PRETRIAL,1,African-American,624672000,22,Intake,English,Post Sentence,Probation,Single,1377734400,4,8,High
PRETRIAL,1,Caucasian,700704000,22,Intake,English,Pretrial,Jail Inmate,Single,1367625600,2,8,Medium
PRETRIAL,0,African-American,729475200,22,Intake,English,Pretrial,Jail Inmate,Single,1392508800,2,8,Medium
Probation,0,Caucasian,616291200,22,Intake,English,Post Sentence,Probation,Single,1362614400,1,8,Medium
Probation,1,African-American,211334400,22,Intake,English,Post Sentence,Probation,Single,1360627200,1,8,Medium
PRETRIAL,1,Caucasian,576806400,22,Intake,English,Pretrial,Jail Inmate,Single,1418947200,1,8,Low
PRETRIAL,1,Other,752544000,22,Intake,English,Pretrial,Jail Inmate,Single,1403308800,2,8,Medium
Probation,1,Hispanic,676771200,22,Intake,English,Post Sentence,Probation,Single,1361404800,1,8,Low
Probation,1,Hispanic,357955200,22,Intake,English,Post Sentence,Probation,Single,1407369600,1,8,Low
PRETRIAL,1,African-American,-263606400,22,Intake,English,Pretrial,Jail Inmate,Married,1361145600,1,8,Low
Probation,1,Hispanic,130723200,22,Intake,English,Post Sentence,Probation,Single,1393200000,1,8,Low
PRETRIAL,1,African-American,186537600,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1404259200,2,8,Medium
Probation,0,Caucasian,547948800,22,Intake,English,Post Sentence,Probation,Single,1392249600,3,8,High
Probation,1,African-American,576633600,22,Intake,English,Post Sentence,Probation,Single,1395705600,4,8,High
PRETRIAL,1,African-American,359856000,22,Intake,English,Pretrial,Jail Inmate,Single,1360195200,1,8,Low
PRETRIAL,1,African-American,669772800,22,Intake,English,Pretrial,Jail Inmate,Married,1366243200,4,8,High
PRETRIAL,1,Caucasian,129686400,22,Intake,English,Pretrial,Jail Inmate,Single,1387756800,1,8,Low
PRETRIAL,1,Caucasian,769478400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1391385600,2,8,Medium
PRETRIAL,1,Caucasian,51148800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1395273600,4,8,High
PRETRIAL,1,Caucasian,181958400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1390521600,1,8,Medium
Probation,0,Caucasian,22723200,22,Intake,English,Post Sentence,Probation,Married,1391644800,1,8,Low
PRETRIAL,1,African-American,681004800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1409702400,3,8,High
PRETRIAL,1,Caucasian,-23155200,22,Intake,English,Pretrial,Jail Inmate,Single,1417824000,1,8,Low
PRETRIAL,0,African-American,655689600,22,Intake,English,Pretrial,Jail Inmate,Single,1412726400,1,8,Low
PRETRIAL,0,Caucasian,227059200,22,Intake,English,Pretrial,Jail Inmate,Single,1367884800,1,8,Medium
Probation,1,Caucasian,691718400,22,Intake,English,Post Sentence,Probation,Single,1377734400,1,8,Medium
Probation,0,Hispanic,311299200,22,Intake,English,Post Sentence,Probation,Single,1390953600,2,8,Medium
PRETRIAL,1,Caucasian,-824860800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1379894400,1,8,Low
Probation,1,African-American,-283046400,22,Intake,English,Post Sentence,Probation,Single,1391644800,3,8,High
PRETRIAL,1,Hispanic,741398400,22,Intake,English,Pretrial,Jail Inmate,Single,1383264000,1,8,Low
Probation,1,Hispanic,364089600,22,Intake,English,Post Sentence,Probation,Single,1372377600,2,8,Medium
Probation,0,Caucasian,740016000,22,Intake,English,Post Sentence,Probation,Single,1358380800,2,8,Medium
PRETRIAL,1,African-American,-385257600,22,Intake,English,Pretrial,Jail Inmate,Single,1402876800,1,8,Medium
Probation,0,Caucasian,759542400,22,Intake,English,Post Sentence,Probation,Single,1397433600,3,8,High
PRETRIAL,0,Caucasian,204508800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364169600,1,8,Low
PRETRIAL,1,Caucasian,603504000,22,Intake,English,Pretrial,Jail Inmate,Single,1369785600,1,8,Low
PRETRIAL,1,Caucasian,58147200,22,Intake,English,Pretrial,Jail Inmate,Single,1418774400,1,8,Low
PRETRIAL,1,African-American,591148800,22,Intake,English,Post Sentence,Probation,Single,1380672000,3,8,High
Probation,0,Caucasian,-214790400,22,Intake,English,Post Sentence,Probation,Divorced,1374192000,1,8,Low
Probation,1,African-American,-111024000,22,Intake,English,Post Sentence,Probation,Married,1383004800,1,8,Low
Probation,1,Caucasian,-8640000,22,Intake,English,Pretrial,Pretrial Defendant,Divorced,1413936000,1,8,Low
PRETRIAL,0,Caucasian,554083200,22,Intake,English,Post Sentence,Probation,Divorced,1371772800,2,8,Medium
PRETRIAL,1,African-American,406512000,22,Intake,English,Pretrial,Jail Inmate,Single,1392076800,3,8,High
DRRD,1,African-American,692150400,17,Intake,English,Post Sentence,Pretrial Defendant,Single,1365552000,2,8,Medium
DRRD,1,African-American,367632000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1364342400,2,8,Medium
Probation,1,African-American,425952000,22,Intake,English,Post Sentence,Probation,Married,1372291200,1,8,Medium
PRETRIAL,0,African-American,477532800,22,Intake,English,Pretrial,Jail Inmate,Married,1404086400,1,8,Low
PRETRIAL,1,Caucasian,116467200,22,Intake,English,Pretrial,Jail Inmate,Single,1416096000,1,8,Low
Probation,1,African-American,652492800,17,Intake,English,Conditional Release,Probation,Single,1370563200,3,8,High
PRETRIAL,0,African-American,734227200,22,Intake,English,Pretrial,Jail Inmate,Single,1383782400,1,8,Low
Probation,1,African-American,-124329600,22,Intake,English,Post Sentence,Probation,Married,1358467200,1,8,Low
PRETRIAL,0,African-American,341798400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1387756800,1,8,Low
Probation,1,Caucasian,-269913600,22,Intake,English,Post Sentence,Probation,Divorced,1370908800,1,8,Low
PRETRIAL,1,Hispanic,546652800,22,Intake,English,Pretrial,Jail Inmate,Single,1388188800,4,8,High
PRETRIAL,1,African-American,31017600,22,Intake,English,Pretrial,Jail Inmate,Single,1410480000,3,8,High
PRETRIAL,1,Hispanic,375840000,22,Intake,English,Post Sentence,Probation,Married,1377216000,2,8,Medium
Probation,1,Caucasian,-618537600,22,Intake,English,Other,Probation,Married,1357603200,1,8,Low
PRETRIAL,1,African-American,730166400,22,Intake,English,Pretrial,Jail Inmate,Single,1399161600,3,8,Medium
PRETRIAL,1,African-American,250732800,22,Intake,English,Pretrial,Jail Inmate,Married,1360108800,2,8,Medium
PRETRIAL,0,African-American,602640000,22,Intake,English,Pretrial,Jail Inmate,Single,1367366400,1,8,Low
PRETRIAL,1,African-American,14515200,22,Intake,English,Pretrial,Jail Inmate,Single,1368403200,1,8,Low
PRETRIAL,0,African-American,312249600,22,Intake,English,Pretrial,Jail Inmate,Single,1402617600,3,8,High
Probation,1,Caucasian,533520000,22,Intake,English,Post Sentence,Probation,Single,1367539200,1,8,Low
PRETRIAL,0,African-American,-163814400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1375833600,3,8,High
PRETRIAL,1,African-American,637891200,22,Intake,English,Pretrial,Jail Inmate,Single,1403740800,3,8,High
PRETRIAL,1,African-American,692496000,17,Intake,English,Probation Violator,Probation,Single,1399420800,4,8,High
PRETRIAL,1,Other,198806400,22,Intake,English,Pretrial,Jail Inmate,Separated,1406419200,1,8,Low
PRETRIAL,0,African-American,656812800,22,Intake,English,Pretrial,Jail Inmate,Single,1361059200,2,8,Medium
PRETRIAL,0,Caucasian,47347200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1376870400,1,8,Low
PRETRIAL,1,African-American,-293846400,22,Intake,English,Pretrial,Pretrial Defendant,Separated,1363737600,2,8,Medium
Probation,1,Hispanic,19440000,22,Intake,English,Post Sentence,Probation,Single,1363824000,1,8,Low
Probation,1,Hispanic,505958400,22,Intake,English,Post Sentence,Probation,Single,1368489600,1,8,Low
Probation,0,Caucasian,-293241600,22,Intake,English,Post Sentence,Probation,Married,1363651200,1,8,Low
Probation,0,Hispanic,307584000,22,Intake,English,Other,Probation,Married,1374537600,1,8,Low
PRETRIAL,1,African-American,787104000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1369872000,2,8,Low
PRETRIAL,1,African-American,595900800,22,Intake,English,Pretrial,Jail Inmate,Single,1378684800,1,8,Low
PRETRIAL,1,African-American,723427200,22,Intake,English,Pretrial,Jail Inmate,Single,1393891200,3,8,High
Probation,1,Caucasian,491616000,22,Intake,English,Conditional Release,Probation,Single,1390348800,1,8,Low
PRETRIAL,0,African-American,785030400,22,Intake,English,Pretrial,Jail Inmate,Single,1398470400,1,8,Low
PRETRIAL,1,African-American,432864000,22,Intake,English,Post Sentence,Probation,Single,1388620800,1,8,Low
Probation,1,African-American,384480000,22,Intake,English,Post Sentence,Probation,Married,1410393600,1,8,Low
PRETRIAL,1,Caucasian,461203200,22,Intake,English,Pretrial,Jail Inmate,Single,1418083200,1,8,Medium
Probation,1,Other,431136000,22,Intake,English,Post Sentence,Probation,Single,1388966400,2,8,Medium
Broward County,1,Caucasian,166924800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1396396800,3,8,High
PRETRIAL,0,African-American,-53136000,22,Intake,English,Post Sentence,Probation,Single,1381968000,1,8,Low
PRETRIAL,1,Caucasian,344217600,22,Intake,English,Pretrial,Jail Inmate,Married,1392336000,1,8,Low
PRETRIAL,1,Caucasian,-26524800,22,Intake,English,Post Sentence,Probation,Single,1372032000,1,8,Low
PRETRIAL,1,Caucasian,-62208000,22,Intake,English,Pretrial,Jail Inmate,Single,1382313600,3,8,High
PRETRIAL,0,African-American,615081600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1396828800,2,8,Medium
PRETRIAL,0,Caucasian,-348969600,22,Intake,English,Pretrial,Pretrial Defendant,Married,1361923200,1,8,Low
PRETRIAL,1,Caucasian,775612800,22,Intake,English,Pretrial,Jail Inmate,Single,1394582400,4,8,High
Probation,1,Hispanic,561945600,22,Intake,English,Post Sentence,Probation,Married,1358380800,1,8,Low
PRETRIAL,1,African-American,637977600,22,Intake,English,Pretrial,Jail Inmate,Single,1377820800,3,8,High
PRETRIAL,1,African-American,636854400,22,Intake,English,Pretrial,Jail Inmate,Single,1382486400,1,8,Medium
PRETRIAL,1,Caucasian,410054400,22,Intake,English,Pretrial,Jail Inmate,Single,1414108800,4,8,High
PRETRIAL,0,Caucasian,-225763200,22,Intake,English,Post Sentence,Probation,Single,1372118400,1,8,Low
PRETRIAL,0,Caucasian,-327369600,22,Intake,English,Post Sentence,Probation,Widowed,1407974400,1,8,Low
Probation,1,Caucasian,44064000,22,Intake,English,Post Sentence,Probation,Married,1388707200,1,8,Low
PRETRIAL,1,African-American,401846400,22,Intake,English,Pretrial,Jail Inmate,Single,1380758400,2,8,Medium
PRETRIAL,0,Caucasian,393638400,22,Intake,English,Pretrial,Jail Inmate,Single,1380499200,1,8,Low
PRETRIAL,0,African-American,673056000,22,Intake,English,Pretrial,Jail Inmate,Single,1414886400,1,8,Low
Probation,0,Caucasian,179366400,22,Intake,English,Post Sentence,Probation,Married,1364860800,1,8,Low
PRETRIAL,1,African-American,694224000,22,Intake,English,Pretrial,Jail Inmate,Single,1397347200,4,8,High
PRETRIAL,1,Other,41644800,22,Intake,English,Pretrial,Jail Inmate,Married,1379721600,1,8,Low
Probation,0,Hispanic,147744000,22,Intake,English,Post Sentence,Probation,Married,1365120000,1,8,Low
PRETRIAL,1,African-American,681436800,22,Intake,English,Pretrial,Jail Inmate,Single,1369785600,2,8,Medium
Probation,0,Caucasian,4060800,22,Intake,English,Post Sentence,Probation,Divorced,1405468800,1,8,Low
Probation,0,Hispanic,496800000,22,Intake,English,Post Sentence,Probation,Married,1407456000,1,8,Low
PRETRIAL,1,Caucasian,371692800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1377820800,1,8,Medium
PRETRIAL,0,Caucasian,328233600,22,Intake,English,Post Sentence,Probation,Married,1367366400,3,8,High
PRETRIAL,1,Caucasian,-115862400,22,Intake,English,Pretrial,Jail Inmate,Married,1384128000,1,8,Low
PRETRIAL,1,African-American,803433600,22,Intake,English,Pretrial,Jail Inmate,Single,1376956800,4,8,High
PRETRIAL,0,Caucasian,139881600,22,Intake,English,Post Sentence,Probation,Divorced,1409875200,1,8,Low
PRETRIAL,1,African-American,652838400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1359936000,4,8,High
PRETRIAL,1,African-American,380937600,22,Intake,English,Pretrial,Jail Inmate,Single,1375401600,3,8,High
Probation,1,Caucasian,267840000,22,Intake,English,Post Sentence,Probation,Single,1389657600,1,8,Low
Probation,1,Hispanic,-902793600,22,Intake,English,Post Sentence,Probation,Married,1395014400,1,8,Low
Probation,0,African-American,689817600,22,Intake,English,Post Sentence,Probation,Single,1366588800,3,8,High
Probation,1,Caucasian,284342400,22,Intake,English,Post Sentence,Probation,Single,1366848000,1,8,Low
Probation,1,Caucasian,171763200,22,Intake,English,Post Sentence,Probation,Single,1368489600,1,8,Low
Probation,1,Caucasian,678758400,22,Intake,English,Post Sentence,Probation,Single,1399248000,1,8,Medium
PRETRIAL,1,African-American,629337600,22,Intake,English,Post Sentence,Probation,Single,1364342400,4,8,High
Probation,1,Hispanic,-222393600,22,Intake,English,Other,Probation,Single,1391644800,1,8,Low
PRETRIAL,1,African-American,737769600,22,Intake,English,Pretrial,Pretrial Defendant,Significant Other,1381104000,1,8,Low
PRETRIAL,1,Caucasian,362102400,22,Intake,English,Pretrial,Jail Inmate,Divorced,1357862400,1,8,Medium
PRETRIAL,1,African-American,115344000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1383696000,3,8,High
Probation,1,Hispanic,237945600,22,Intake,English,Other,Probation,Single,1359676800,1,8,Low
Probation,1,Caucasian,-82339200,22,Intake,English,Post Sentence,Probation,Single,1384905600,1,8,Low
PRETRIAL,1,Oriental,1555200,22,Intake,English,Pretrial,Jail Inmate,Married,1388016000,1,8,Low
PRETRIAL,1,Caucasian,-294451200,22,Intake,English,Pretrial,Jail Inmate,Married,1358812800,1,8,Low
Probation,1,African-American,734054400,22,Intake,English,Post Sentence,Probation,Single,1392076800,2,8,Medium
PRETRIAL,0,African-American,776390400,22,Intake,English,Pretrial,Pretrial Defendant,Single,1396569600,2,8,Medium
PRETRIAL,0,African-American,395884800,22,Intake,English,Pretrial,Jail Inmate,Single,1405555200,1,8,Low
Probation,1,Caucasian,615859200,22,Intake,English,Post Sentence,Probation,Single,1382572800,1,8,Low
Probation,1,African-American,512438400,22,Intake,English,Post Sentence,Probation,Single,1398384000,1,8,Low
PRETRIAL,1,African-American,528508800,22,Intake,English,Pretrial,Jail Inmate,Single,1417132800,3,8,High
PRETRIAL,0,African-American,777168000,22,Intake,English,Pretrial,Jail Inmate,Single,1419292800,1,8,Low
PRETRIAL,1,Caucasian,361584000,22,Intake,English,Pretrial,Jail Inmate,Single,1362960000,1,8,Low
PRETRIAL,1,Caucasian,749865600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1372032000,2,8,Medium
Probation,1,Caucasian,148953600,22,Intake,English,Post Sentence,Probation,Single,1381276800,1,8,Low
Probation,1,Caucasian,331516800,22,Intake,English,Post Sentence,Probation,Single,1405382400,1,8,Low
DRRD,1,Hispanic,726883200,17,Intake,English,Probation Violator,Probation,Single,1358985600,2,8,Medium
PRETRIAL,1,Caucasian,555379200,22,Intake,English,Other,Probation,Single,1380758400,1,8,Medium
PRETRIAL,1,African-American,526694400,22,Intake,English,Pretrial,Jail Inmate,Single,1410739200,4,8,High
Probation,1,Caucasian,-295315200,22,Intake,English,Other,Probation,Married,1414627200,1,8,Low
PRETRIAL,1,Caucasian,-388108800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1375056000,1,8,Low
PRETRIAL,1,Caucasian,586051200,22,Intake,English,Pretrial,Jail Inmate,Single,1391990400,3,8,High
PRETRIAL,1,African-American,507168000,22,Intake,English,Pretrial,Jail Inmate,Single,1359936000,4,8,High
Probation,1,Caucasian,-38966400,22,Intake,English,Other,Probation,Married,1383523200,3,8,High
PRETRIAL,0,African-American,85708800,22,Intake,English,Pretrial,Jail Inmate,Single,1385251200,2,8,Medium
PRETRIAL,1,Caucasian,-236044800,22,Intake,English,Pretrial,Pretrial Defendant,Married,1395360000,1,8,Low
PRETRIAL,0,African-American,344563200,22,Intake,English,Pretrial,Pretrial Defendant,Married,1407456000,1,8,Low
PRETRIAL,1,African-American,175305600,22,Intake,English,Pretrial,Jail Inmate,Unknown,1406592000,2,8,Medium
DRRD,0,African-American,519436800,22,Intake,English,Pretrial,Jail Inmate,Single,1385510400,2,8,Medium
Probation,0,Caucasian,-108864000,22,Intake,English,Post Sentence,Probation,Divorced,1405987200,1,8,Low
PRETRIAL,1,African-American,181094400,22,Intake,English,Post Sentence,Probation,Single,1364860800,1,8,Low
Probation,1,Caucasian,329270400,22,Intake,English,Post Sentence,Probation,Single,1368576000,1,8,Low
PRETRIAL,1,African-American,677548800,22,Intake,English,Pretrial,Jail Inmate,Single,1419638400,1,8,Low
PRETRIAL,1,African-American,566524800,22,Intake,English,Pretrial,Jail Inmate,Single,1367712000,1,8,Low
PRETRIAL,1,African-American,295660800,22,Intake,English,Pretrial,Jail Inmate,Married,1365292800,1,8,Low
PRETRIAL,0,African-American,581817600,22,Intake,English,Pretrial,Jail Inmate,Single,1415318400,1,8,Low
Probation,1,Caucasian,-386553600,22,Intake,English,Post Sentence,Probation,Divorced,1369958400,1,8,Low
PRETRIAL,1,Caucasian,614995200,22,Intake,English,Pretrial,Jail Inmate,Significant Other,1362960000,1,8,Low
PRETRIAL,1,Caucasian,18144000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1399248000,1,8,Low
PRETRIAL,1,African-American,399081600,22,Intake,English,Pretrial,Jail Inmate,Single,1380067200,2,8,Medium
PRETRIAL,1,Hispanic,283219200,22,Intake,English,Pretrial,Jail Inmate,Married,1375574400,1,8,Low
PRETRIAL,1,Caucasian,528076800,22,Intake,English,Pretrial,Jail Inmate,Single,1419120000,2,8,Low
Probation,1,Caucasian,-390700800,22,Intake,English,Post Sentence,Probation,Single,1371081600,1,8,Low
Probation,1,Caucasian,751593600,17,Intake,English,Post Sentence,Probation,Single,1389139200,4,8,High
Probation,1,African-American,491184000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1376438400,3,8,High
Probation,1,Caucasian,-316656000,22,Intake,English,Post Sentence,Probation,Single,1363046400,1,8,Low
PRETRIAL,1,Caucasian,-199584000,22,Intake,English,Pretrial,Jail Inmate,Single,1382400000,1,8,Low
PRETRIAL,1,Caucasian,-391046400,22,Intake,English,Pretrial,Jail Inmate,Single,1366502400,1,8,Low
PRETRIAL,1,Caucasian,-330048000,22,Intake,English,Pretrial,Pretrial Defendant,Single,1370390400,1,8,Low
PRETRIAL,1,Caucasian,721267200,22,Intake,English,Post Sentence,Probation,Single,1395100800,3,8,High
PRETRIAL,1,Hispanic,827366400,22,Intake,English,Pretrial,Jail Inmate,Single,1418342400,4,8,High
PRETRIAL,1,African-American,376704000,22,Intake,English,Pretrial,Jail Inmate,Single,1381104000,1,8,Low
PRETRIAL,1,African-American,497923200,22,Intake,English,Pretrial,Jail Inmate,Single,1359504000,1,8,Low
PRETRIAL,0,Caucasian,557107200,22,Intake,English,Pretrial,Pretrial Defendant,Married,1361318400,3,8,High
PRETRIAL,1,African-American,815097600,17,Intake,English,Pretrial,Pretrial Defendant,Single,1390953600,4,8,High
Probation,1,Hispanic,613180800,22,Intake,English,Other,Probation,Single,1372291200,1,8,Medium
PRETRIAL,0,African-American,611884800,22,Intake,English,Pretrial,Jail Inmate,Single,1389916800,1,8,Low
PRETRIAL,1,Caucasian,484876800,22,Intake,English,Pretrial,Pretrial Defendant,Single,1392163200,1,8,Low
PRETRIAL,1,Caucasian,280108800,22,Intake,English,Pretrial,Jail Inmate,Separated,1388966400,1,8,Medium
Broward County,1,African-American,609379200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1417737600,2,8,Medium
PRETRIAL,1,African-American,103420800,22,Intake,English,Pretrial,Jail Inmate,Single,1413763200,3,8,High
Probation,1,Caucasian,540259200,22,Intake,English,Post Sentence,Probation,Single,1392681600,1,8,Low
PRETRIAL,0,African-American,778377600,22,Intake,English,Pretrial,Pretrial Defendant,Single,1389744000,1,8,Low
PRETRIAL,1,Caucasian,-413769600,22,Intake,English,Post Sentence,Probation,Single,1400198400,1,8,Low
PRETRIAL,1,African-American,452822400,22,Intake,English,Pretrial,Jail Inmate,Single,1416096000,2,8,Medium
PRETRIAL,1,Hispanic,569808000,22,Intake,English,Pretrial,Jail Inmate,Single,1362355200,1,8,Low
PRETRIAL,1,Caucasian,-252028800,22,Intake,English,Pretrial,Jail Inmate,Married,1359244800,1,8,Low
PRETRIAL,0,African-American,622857600,22,Intake,English,Pretrial,Jail Inmate,Single,1401494400,1,8,Low
PRETRIAL,1,Caucasian,450057600,22,Intake,English,Pretrial,Jail Inmate,Single,1369526400,1,8,Low
Probation,1,Caucasian,644630400,22,Intake,English,Other,Probation,Single,1377216000,2,8,Medium
PRETRIAL,0,African-American,518140800,22,Intake,English,Pretrial,Jail Inmate,Single,1363564800,2,8,Medium
Probation,0,Caucasian,438048000,22,Intake,English,Post Sentence,Probation,Single,1375228800,1,8,Medium
PRETRIAL,1,African-American,94435200,22,Intake,English,Post Sentence,Probation,Single,1405900800,1,8,Low
PRETRIAL,0,Caucasian,648345600,22,Intake,English,Pretrial,Jail Inmate,Single,1384732800,1,8,Low
PRETRIAL,0,African-American,591667200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1419984000,2,8,Medium
PRETRIAL,1,African-American,848707200,22,Intake,English,Pretrial,Jail Inmate,Single,1417478400,3,8,Medium
PRETRIAL,0,African-American,677894400,22,Intake,English,Pretrial,Jail Inmate,Single,1359763200,3,8,Medium
PRETRIAL,1,African-American,484444800,22,Intake,English,Pretrial,Jail Inmate,Married,1396224000,1,8,Low
Probation,0,African-American,412041600,22,Intake,English,Other,Probation,Single,1369699200,2,8,Medium
Probation,1,African-American,324432000,22,Intake,English,Other,Probation,Single,1386547200,2,8,Medium
PRETRIAL,1,African-American,735177600,22,Intake,English,Pretrial,Jail Inmate,Single,1411171200,4,8,High
PRETRIAL,1,Other,332899200,22,Intake,English,Pretrial,Pretrial Defendant,Single,1419897600,1,8,Low
PRETRIAL,1,Caucasian,-471744000,22,Intake,English,Pretrial,Pretrial Defendant,Married,1394496000,1,8,Low
PRETRIAL,1,Caucasian,116899200,22,Intake,English,Pretrial,Jail Inmate,Married,1384905600,1,8,Low
PRETRIAL,1,Caucasian,-590198400,22,Intake,English,Post Sentence,Probation,Married,1384992000,1,8,Low
Probation,0,Caucasian,-35424000,17,Intake,English,Conditional Release,Probation,Widowed,1360800000,1,8,Low
PRETRIAL,1,African-American,66873600,22,Intake,English,Pretrial,Jail Inmate,Single,1402963200,3,8,High
PRETRIAL,1,African-American,312768000,22,Intake,English,Post Sentence,Probation,Single,1375142400,3,8,High
PRETRIAL,1,African-American,780969600,22,Intake,English,Pretrial,Jail Inmate,Single,1390780800,1,8,Low
